runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.1680805683135986,7,6,14
0.9800493717193604,4,4,9
0.9200634956359863,0,0,1
1.0680747032165527,6,3,10
0.8592956066131592,2,1,4
1.4481003284454346,12,10,23
0.8440408706665039,1,0,2
0.8600411415100098,0,0,1
1.4240798950195312,11,10,22
1.6401135921478271,14,13,28
0.9800658226013184,0,0,1
1.0040686130523682,3,1,5
1.328092098236084,9,9,19
2.6161835193634033,32,29,62
0.8505918979644775,0,0,1
1.136099100112915,12,10,23
1.492121934890747,11,9,21
1.1641006469726562,5,4,10
1.0720548629760742,4,1,6
1.1921708583831787,5,4,10
0.8520412445068359,2,0,3
1.6681158542633057,16,15,32
0.8720781803131104,4,3,8
1.31209135055542,12,11,24
0.916064977645874,3,1,5
1.303868293762207,9,9,19
1.496121883392334,18,16,35
0.8240375518798828,1,0,2
1.0640718936920166,4,2,7
1.1120760440826416,11,10,22
1.488102912902832,13,12,26
1.4761016368865967,12,11,24
0.9920682907104492,3,2,6
1.1400783061981201,7,6,14
1.4601006507873535,13,12,26
1.4241173267364502,13,11,25
1.2520861625671387,8,6,15
0.8760607242584229,2,0,3
0.9920694828033447,2,2,5
1.4801030158996582,9,7,17
1.308089256286621,11,9,21
0.8000555038452148,2,0,3
0.8560588359832764,1,0,2
2.087418794631958,24,22,47
0.8160576820373535,1,0,2
1.1920630931854248,7,5,13
1.5240874290466309,11,9,21
1.4320988655090332,14,11,26
2.024158477783203,20,16,37
0.9560470581054688,4,2,7
1.4349985122680664,18,15,34
0.8840606212615967,2,0,3
1.3941657543182373,5,4,10
1.0200707912445068,2,2,5
1.0840749740600586,7,4,12
0.8720600605010986,0,0,1
2.4441683292388916,32,28,61
1.135251522064209,5,3,9
1.0840749740600586,11,9,21
2.3647096157073975,20,18,39
0.8480756282806396,2,0,3
1.0200889110565186,4,3,8
1.0400900840759277,5,4,10
0.9960691928863525,4,3,8
1.041086196899414,5,5,11
1.1560792922973633,6,5,12
0.9957010746002197,2,1,4
1.379352331161499,13,9,23
0.8040740489959717,1,0,2
0.8000540733337402,1,0,2
0.8560779094696045,2,0,3
1.087019443511963,5,4,10
0.9429478645324707,0,0,1
0.9120633602142334,3,2,6
1.052091121673584,3,2,6
1.1680817604064941,7,3,11
