runtime,number_of_splits,number_of_backtracks,number_of_simplifications
6.7097578048706055,43,37,81
6.300466775894165,42,30,73
13.866831541061401,66,51,118
6.7397801876068115,44,28,73
3.129218101501465,24,14,39
1.4069979190826416,8,4,13
108.84919047355652,672,672,1345
4.81441330909729,39,34,74
9.486727714538574,62,62,125
3.9387917518615723,27,18,46
3.7466583251953125,27,19,47
5.378815174102783,27,21,49
2.284621477127075,15,1,17
9.66585397720337,64,48,113
29.92722463607788,206,201,408
3.586543560028076,18,0,19
3.7906882762908936,28,23,52
12.591928958892822,63,61,125
37.04627299308777,264,253,518
1.3569629192352295,8,8,17
17.818635940551758,98,86,185
4.367097616195679,41,23,65
12.648970365524292,102,91,194
1.4830517768859863,11,8,20
1.1488149166107178,5,5,11
46.333858251571655,318,289,608
19.201618432998657,109,93,203
3.436436176300049,23,0,24
36.99023175239563,166,140,307
15.767181396484375,115,109,225
8.92132830619812,62,50,113
1.66618013381958,10,1,12
8.41696810722351,49,40,90
2.2726123332977295,18,8,27
15.7761869430542,108,97,206
11.122887134552002,51,40,92
24.690509557724,191,179,371
3.6055567264556885,27,20,48
5.484889030456543,35,29,65
19.465805053710938,101,86,188
16.59977126121521,111,94,206
2.5538101196289062,18,15,34
138.4822072982788,809,793,1603
5.642001152038574,39,5,45
17.821637392044067,106,103,210
1.3869833946228027,7,7,15
18.240936279296875,107,94,202
52.70137429237366,290,272,563
3.492475986480713,25,11,37
5.893179178237915,26,23,50
8.12976622581482,51,25,77
22.32383108139038,141,129,271
26.154547691345215,220,214,435
183.09584379196167,809,781,1591
11.70630168914795,55,19,75
10.68157410621643,62,46,109
8.547061204910278,68,53,122
24.25520157814026,96,80,177
3.918779134750366,29,13,43
10.819673776626587,56,38,95
2.1415181159973145,15,11,27
36.653992652893066,223,195,419
3.541510820388794,22,21,44
16.660815000534058,112,96,209
13.652681827545166,103,75,179
15.462966442108154,61,29,91
5.294753313064575,26,25,52
3.5024831295013428,24,11,36
31.839579343795776,132,102,235
3.1672444343566895,5,2,8
12.012519359588623,69,39,109
36.751060962677,228,226,455
33.30561900138855,188,162,351
13.340460538864136,77,64,142
4.79539942741394,33,28,62
4.87145471572876,34,8,43
2.6718947887420654,21,15,37
13.617657899856567,86,67,154
13.736742973327637,63,51,115
25.2779278755188,140,122,263
4.636287450790405,30,29,60
8.396953821182251,67,58,126
2.293625831604004,14,11,26
21.21904754638672,92,91,184
9.351631879806519,63,50,114
15.756173372268677,123,109,233
1.9223623275756836,15,7,23
4.689325571060181,30,21,52
3.8857550621032715,28,20,49
1.390986442565918,10,10,21
8.554064989089966,68,55,124
6.716761589050293,41,32,74
2.8069913387298584,23,21,45
6.803824186325073,49,21,71
12.714015007019043,82,79,162
3.8217108249664307,32,14,47
5.583962678909302,45,31,77
3.019141674041748,25,21,47
97.35904335975647,542,538,1081
80.6822156906128,431,403,835
2.3646769523620605,20,13,34
1.8022780418395996,17,10,28
14.150034666061401,118,108,227
147.23441219329834,897,889,1787
181.0924243927002,1004,988,1993
26.822020769119263,147,135,283
45.51427745819092,279,269,549
2.9410855770111084,22,19,42
2.9831156730651855,22,9,32
82.70965361595154,457,443,901
51.574575424194336,244,233,478
18.29697585105896,72,58,131
41.89871287345886,233,229,463
2.4637465476989746,17,4,22
13.913866996765137,116,115,232
2.395700454711914,19,8,28
3.4154210090637207,27,18,46
6.812833547592163,52,44,97
4.149942636489868,28,7,36
1.6891987323760986,12,0,13
7.927621841430664,56,45,102
2.310638666152954,16,6,23
39.394938707351685,185,167,353
34.694602251052856,162,132,295
35.53219795227051,217,193,411
2.224575996398926,17,11,29
7.58137583732605,33,31,65
69.68641710281372,360,353,714
3.7806804180145264,25,20,46
10.620531558990479,52,34,87
76.15600657463074,393,352,746
44.66767716407776,266,251,518
2.2355844974517822,18,13,32
62.63541841506958,353,339,693
16.343590021133423,91,90,182
14.274103164672852,89,76,166
8.292880773544312,47,22,70
89.24829030036926,476,446,923
18.972455978393555,67,41,109
17.213207006454468,92,54,147
41.6035041809082,222,204,427
29.173688650131226,126,97,224
4.2380053997039795,20,9,30
9.227543830871582,52,50,103
55.83559703826904,359,354,714
18.491112232208252,113,108,222
15.756173610687256,107,92,200
10.586508989334106,53,33,87
4.760375261306763,22,10,33
103.42234373092651,636,628,1265
15.120723724365234,89,60,150
8.605101585388184,62,59,122
2.8930513858795166,22,15,38
4.264024019241333,31,23,55
11.572207927703857,80,66,147
3.7036256790161133,23,9,33
5.1396448612213135,32,31,64
9.25256085395813,64,56,121
