runtime,number_of_splits,number_of_backtracks,number_of_simplifications
47.83799457550049,289,287,577
1.0127198696136475,0,0,1
1.0627553462982178,0,0,1
9.468729496002197,79,77,157
1.3789799213409424,4,3,8
0.9957075119018555,0,0,1
0.9536778926849365,0,0,1
2.7119147777557373,16,15,32
3.3643908500671387,27,26,54
1.6992077827453613,6,5,12
1.0447423458099365,0,0,1
1.269902229309082,2,1,4
1.028730869293213,0,0,1
4.002844572067261,25,24,50
7.27617073059082,24,22,47
0.9977090358734131,0,0,1
8.011679887771606,65,65,131
10.658573389053345,47,44,92
0.9286599159240723,0,0,1
3.3984150886535645,28,28,57
26.897113800048828,157,155,313
1.6501727104187012,10,9,20
2.8610332012176514,15,13,29
3.2593159675598145,8,7,16
1.0377559661865234,2,1,4
1.1688313484191895,4,3,8
20.814772129058838,118,117,236
2.212571620941162,19,18,38
0.9957067966461182,0,0,1
7.3782429695129395,48,46,95
0.9927048683166504,0,0,1
0.9296789169311523,1,0,2
1.0027117729187012,0,0,1
2.9040822982788086,11,10,22
0.9756927490234375,0,0,1
1.0477452278137207,0,0,1
0.9386670589447021,0,0,1
3.3153553009033203,12,11,24
3.4274349212646484,17,16,34
7.249150514602661,57,55,113
2.7179315090179443,15,12,28
1.071760654449463,0,0,1
12.45384931564331,95,94,190
16.409661531448364,101,98,200
2.879045009613037,13,12,26
82.45259261131287,527,525,1053
12.817108869552612,97,96,194
3.9197850227355957,33,32,66
8.512049436569214,68,67,136
16.998079299926758,105,103,209
1.0277302265167236,0,0,1
2.905064344406128,8,7,16
37.42459464073181,252,250,503
0.9546785354614258,0,0,1
5.682037830352783,39,37,77
1.780264139175415,10,9,20
1.285912275314331,4,3,8
7.6364264488220215,65,63,129
7.836568832397461,60,58,119
0.8846094608306885,0,0,1
0.9957077503204346,1,0,2
4.5832579135894775,26,25,52
15.31690263748169,115,113,229
0.8906145095825195,0,0,1
11.904478073120117,70,69,140
1.0027318000793457,4,3,8
3.2693421840667725,14,12,27
2.238571882247925,6,5,12
2.6618733406066895,7,6,14
5.209701776504517,30,29,60
1.4520323276519775,4,3,8
9.820960521697998,89,87,177
3.9698216915130615,30,29,60
1.613147258758545,4,3,8
18.45211172103882,108,106,215
1.1207964420318604,1,0,2
54.774924993515015,328,326,655
2.7779734134674072,14,12,27
4.701341152191162,39,38,78
8.8953218460083,69,67,137
0.8826265335083008,0,0,1
2.697917938232422,11,10,22
1.6451683044433594,7,6,14
2.458747386932373,13,12,26
0.9586803913116455,0,0,1
2.233586311340332,8,6,15
1.3449552059173584,8,7,16
5.366812705993652,51,49,101
1.0437417030334473,3,2,6
1.0557317733764648,0,0,1
3.0861740112304688,17,17,35
0.9376664161682129,0,0,1
0.9667050838470459,0,0,1
1.0237269401550293,1,0,2
63.24992847442627,422,420,843
22.49098253250122,120,118,239
1.4280147552490234,2,1,4
24.63948941230774,238,237,476
10.627551317214966,66,64,131
5.651014804840088,41,40,82
1.0837700366973877,3,2,6
1.9243667125701904,12,11,24
0.9686884880065918,0,0,1
18.443106651306152,116,114,231
59.09301137924194,442,441,884
0.9196527004241943,0,0,1
1.944380760192871,11,9,21
6.442578077316284,28,27,56
12.95120358467102,106,104,211
15.485023260116577,110,108,219
5.106627702713013,34,33,68
1.007716178894043,2,1,4
2.996129274368286,23,22,46
2.916053056716919,11,10,22
0.8556253910064697,0,0,1
4.283044338226318,31,30,62
33.104544162750244,243,241,485
4.775392770767212,32,29,62
2.4507415294647217,18,17,36
23.884974241256714,181,180,362
15.818259239196777,105,103,209
1.0057146549224854,0,0,1
1.4350192546844482,5,4,10
2.430708885192871,14,13,28
1.53108811378479,9,8,18
20.00221347808838,183,182,366
18.491122722625732,155,154,310
2.6238646507263184,13,11,25
1.0367558002471924,1,0,2
3.8347067832946777,25,24,50
16.828958988189697,104,102,207
4.656308889389038,31,30,62
1.055750846862793,0,0,1
3.6776134967803955,18,17,36
6.108367681503296,17,15,33
47.217551469802856,284,283,568
1.8202927112579346,10,9,20
8.469018936157227,28,27,56
6.699779510498047,17,14,32
1.1407921314239502,2,1,4
1.3870041370391846,4,3,8
5.323784112930298,25,23,49
0.990703821182251,0,0,1
6.273438930511475,61,60,122
1.8993494510650635,5,4,10
0.8705990314483643,0,0,1
4.605271816253662,32,31,64
178.20263624191284,1244,1242,2487
17.192217111587524,113,111,225
15.020673990249634,112,111,224
0.9136486053466797,0,0,1
16.061413764953613,77,75,153
2.546809673309326,26,25,52
1.0827693939208984,0,0,1
0.9596819877624512,0,0,1
19.995208978652954,158,156,315
14.885577201843262,92,90,183
8.801254510879517,63,62,126
1749.9924790859222,358,356,715
1.3189373016357422,3,2,6
1.315934419631958,2,1,4
1.024747371673584,0,0,1
12.163926839828491,83,82,166
112.66431379318237,667,666,1334
0.9526762962341309,0,0,1
0.9106473922729492,0,0,1
20.19187355041504,117,115,233
9.529639959335327,60,58,119
0.8568625450134277,0,0,1
2.282604455947876,8,7,16
1.8213067054748535,9,8,18
3.88576078414917,25,23,49
1.7592501640319824,6,5,12
0.9356648921966553,0,0,1
4.108919858932495,34,33,68
0.9166505336761475,0,0,1
0.8956365585327148,0,0,1
1.0429770946502686,0,0,1
1.2568931579589844,2,1,4
0.998708963394165,0,0,1
8.296895265579224,47,45,93
6.553657054901123,40,39,80
1.153820514678955,2,1,4
1.9673981666564941,7,6,14
2.808995246887207,13,12,26
