runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.2198669910430908,4,2,7
1.0577516555786133,0,0,1
1.2308740615844727,0,0,1
1.023726463317871,0,0,1
1.0857524871826172,2,0,3
1.1247987747192383,3,1,5
1.3909878730773926,6,1,8
1.282911777496338,5,5,11
1.1507987976074219,0,0,1
1.4570353031158447,6,4,11
1.868328332901001,16,13,30
1.1758356094360352,2,2,5
1.977405309677124,9,6,16
1.462038278579712,4,4,9
1.2598953247070312,1,1,3
1.4920587539672852,7,4,12
1.1898274421691895,1,0,2
1.2318744659423828,0,0,1
1.1918449401855469,4,0,5
1.4340014457702637,6,2,9
1.0987801551818848,0,0,1
1.2969207763671875,5,3,9
1.0247266292572021,1,0,2
1.0827672481536865,3,2,6
1.2338759899139404,3,2,6
1.3129510879516602,6,5,12
0.9796779155731201,0,0,1
1.0477445125579834,2,1,4
1.0127196311950684,1,0,2
1.3649516105651855,6,2,9
1.1258001327514648,0,0,1
1.2889187335968018,5,4,10
1.1448123455047607,2,0,3
1.2959208488464355,4,3,8
1.2568931579589844,3,2,6
1.1908462047576904,5,0,6
1.4870736598968506,10,8,19
1.0057334899902344,1,0,2
1.5090715885162354,11,10,22
1.1278197765350342,3,2,6
1.0027124881744385,1,0,2
1.3139336109161377,5,1,7
1.0887744426727295,1,0,2
1.0857899188995361,1,0,2
1.0457253456115723,2,0,3
2.032444477081299,1,0,2
1.790290355682373,11,11,23
1.0057141780853271,0,0,1
1.124798059463501,1,0,2
1.2478866577148438,2,0,3
1.2358765602111816,1,0,2
1.1598243713378906,0,0,1
1.6691854000091553,12,9,22
0.9616842269897461,1,0,2
1.211843729019165,6,5,12
1.0487444400787354,1,0,2
1.3589651584625244,0,0,1
1.109787940979004,1,0,2
1.0727615356445312,0,0,1
1.22086763381958,0,0,1
1.328944444656372,4,2,7
1.2739074230194092,1,1,3
1.1898446083068848,6,1,8
1.2839133739471436,3,1,5
1.3289451599121094,8,3,12
1.1538214683532715,3,2,6
1.248887300491333,1,1,3
1.2879161834716797,1,1,3
1.1678266525268555,1,1,3
1.1418111324310303,0,0,1
1.2558743953704834,6,3,10
1.9233665466308594,17,12,30
1.0207068920135498,0,0,1
1.177835464477539,6,3,10
1.392989158630371,2,2,5
1.4060158729553223,2,1,4
1.0107176303863525,1,1,3
1.3269438743591309,5,4,10
1.0077152252197266,2,1,4
1.1788558959960938,2,0,3
1.2468676567077637,6,5,12
1.143810749053955,0,0,1
1.2448840141296387,3,2,6
1.0847699642181396,1,0,2
1.2769074440002441,3,2,6
1.2198665142059326,3,3,7
1.7332322597503662,7,7,15
1.335949182510376,4,1,6
1.296921968460083,0,0,1
1.2859151363372803,3,3,7
1.7812652587890625,4,1,6
1.3669707775115967,1,0,2
1.6561768054962158,4,0,5
1.4720458984375,2,2,5
1.523082971572876,4,4,9
1.1678292751312256,3,1,5
1.0457422733306885,3,0,4
1.5320711135864258,5,5,11
1.1798388957977295,3,1,5
1.021726131439209,0,0,1
